"Tipologia","Frecuencia","Household"
"T1",10371,330410150201
"T1",10371,330410150401
"T1",10371,330410160301
"T1",10371,330410190201
"T1",10371,330430010201
"T1",10371,330430010601
"T1",10371,330430011101
"T1",10371,330430020301
"T1",10371,330430020701
"T1",10371,330430021101
"T1",10371,330430030301
"T1",10371,330430030601
"T1",10371,330430030701
"T1",10371,410110010101
"T1",10371,410110020201
"T1",10371,410110030601
"T1",10371,410110040401
"T1",10371,410110050101
"T1",10371,410110050801
"T1",10371,410110070101
"T1",10371,410110070301
"T1",10371,410110070801
"T1",10371,410110090301
"T1",10371,410110100201
"T1",10371,410110100401
"T1",10371,410110110301
"T1",10371,410110130101
"T1",10371,410110130201
"T1",10371,410110181201
"T1",10371,410110211901
"T1",10371,410110221001
"T1",10371,410110221101
"T1",10371,410110221901
"T1",10371,410110231201
"T1",10371,410110250901
"T1",10371,410110300201
"T1",10371,410110300401
"T1",10371,410110311901
"T1",10371,410110321201
"T1",10371,410110321801
"T1",10371,410110460301
"T1",10371,410110460601
"T1",10371,410110470401
"T1",10371,410110471201
"T1",10371,410110530501
"T1",10371,410110620401
"T1",10371,410110630301
"T1",10371,410110630401
"T1",10371,410110650901
"T1",10371,410110710601
"T1",10371,410110710701
"T1",10371,410110720501
"T1",10371,410110730101
"T1",10371,410110750101
"T1",10371,410110750201
"T1",10371,410110760301
"T1",10371,410110780501
"T1",10371,410110781901
"T1",10371,410110790801
"T1",10371,410110810301
"T1",10371,410110830501
"T1",10371,410110840401
"T1",10371,410110840801
"T1",10371,410110850701
"T1",10371,410110870101
"T1",10371,410110880301
"T1",10371,410110890401
"T1",10371,410110940301
"T1",10371,410110960401
"T1",10371,410110961401
"T1",10371,410110970201
"T1",10371,410111000101
"T1",10371,410111000401
"T1",10371,410111020301
"T1",10371,410111020401
"T1",10371,410111030101
"T1",10371,410111040401
"T1",10371,410111050401
"T1",10371,410111050501
"T1",10371,410111050801
"T1",10371,410111051201
"T1",10371,410111070401
"T1",10371,410111110601
"T1",10371,410111150101
"T1",10371,410111150301
"T1",10371,410111190101
"T1",10371,410111190301
"T1",10371,410111220501
"T1",10371,410111220601
"T1",10371,410111220701
"T1",10371,410111240501
"T1",10371,410111250401
"T1",10371,410111260401
"T1",10371,410111261101
"T1",10371,410111270401
"T1",10371,410111271001
"T1",10371,410111280401
"T1",10371,410111300101
"T1",10371,410111320601
"T1",10371,410111320701
"T1",10371,410111330301
"T1",10371,410111340101
"T1",10371,410111340401
"T1",10371,410111350101
"T1",10371,410111350501
"T1",10371,410111350601
"T1",10371,410111360701
"T1",10371,410111370601
"T1",10371,410111370801
"T1",10371,410111391101
"T1",10371,410111430401
"T1",10371,410111460201
"T1",10371,410111510101
"T1",10371,410111510301
"T1",10371,410111511001
"T1",10371,410111540601
"T1",10371,410111560301
"T1",10371,410111570401
"T1",10371,410111570801
"T1",10371,410111601001
"T1",10371,410111601301
"T1",10371,410111601601
"T1",10371,410130010201
"T1",10371,410130010301
"T1",10371,410130010401
"T1",10371,410130010501
"T1",10371,410130010601
"T1",10371,410130010901
"T1",10371,410130011101
"T1",10371,410130011201
"T1",10371,410130011401
"T1",10371,410130011701
"T1",10371,410130011901
"T1",10371,410130030101
"T1",10371,410130040101
"T1",10371,410130041601
"T1",10371,410130041701
"T1",10371,410130041801
"T1",10371,410210010401
"T1",10371,410210020101
"T1",10371,410210040401
"T1",10371,410210050201
"T1",10371,410210060601
"T1",10371,410210060801
"T1",10371,410210070401
"T1",10371,410210080301
"T1",10371,410210110701
"T1",10371,410210140401
"T1",10371,410210150101
"T1",10371,410210150301
"T1",10371,410210170401
"T1",10371,410210180101
"T1",10371,410210200101
"T1",10371,410210200201
"T1",10371,410210210802
"T1",10371,410210220201
"T1",10371,410210230301
"T1",10371,410210240401
"T1",10371,410210250201
"T1",10371,410210280301
"T1",10371,410210290501
"T1",10371,410210320101
"T1",10371,410210320301
"T1",10371,410210330301
"T1",10371,410210340201
"T1",10371,410210370901
"T1",10371,410210371501
"T1",10371,410210410401
"T1",10371,410210420101
"T1",10371,410210460801
"T1",10371,410210471001
"T1",10371,410210490201
"T1",10371,410210520301
"T1",10371,410210530701
"T1",10371,410210560201
"T1",10371,410210560401
"T1",10371,410210570101
"T1",10371,410210630901
"T1",10371,410210650101
"T1",10371,410210670201
"T1",10371,410210680601
"T1",10371,410210680801
"T1",10371,410210700501
"T1",10371,410210700601
"T1",10371,410210710501
"T1",10371,410210710701
"T1",10371,410210720601
"T1",10371,410210730801
"T1",10371,410210770501
"T1",10371,410210790101
"T1",10371,410210830901
"T1",10371,410210840101
"T1",10371,410210870401
"T1",10371,410210920201
"T1",10371,410210920801
"T1",10371,410210921001
"T1",10371,410210921601
"T1",10371,410210930101
"T1",10371,410210930401
"T1",10371,410210940301
"T1",10371,410210950101
"T1",10371,410210950301
"T1",10371,410210970201
"T1",10371,410210970401
"T1",10371,410210980101
"T1",10371,410211010701
"T1",10371,410211030101
"T1",10371,410211100101
"T1",10371,410211110901
"T1",10371,410211120101
"T1",10371,410211120201
"T1",10371,410211140301
"T1",10371,410211150301
"T1",10371,410211150601
"T1",10371,410211170201
"T1",10371,410211170501
"T1",10371,410211190301
"T1",10371,410211230301
"T1",10371,410211250201
"T1",10371,410211250301
"T1",10371,410211330101
"T1",10371,410211370301
"T1",10371,410211371101
"T1",10371,410211390501
"T1",10371,410211391401
"T1",10371,410211430301
"T1",10371,410211440301
"T1",10371,410211450401
"T1",10371,410211450601
"T1",10371,410211500401
"T1",10371,410211500801
"T1",10371,410211510301
"T1",10371,410211530901
"T1",10371,410211531201
"T1",10371,410211550401
"T1",10371,410211550501
"T1",10371,410211590301
"T1",10371,410211590701
"T1",10371,410230011101
"T1",10371,410230011301
"T1",10371,410230020901
"T1",10371,410230030401
"T1",10371,410230031301
"T1",10371,410230031501
"T1",10371,410310040401
"T1",10371,410310080401
"T1",10371,410310110201
"T1",10371,410330010301
"T1",10371,410330020201
"T1",10371,410330020501
"T1",10371,410330030201
"T1",10371,410330030901
"T1",10371,410420010901
"T1",10371,410420011501
"T1",10371,410420011701
"T1",10371,410420020301
"T1",10371,410420020501
"T1",10371,410420030101
"T1",10371,410420030301
"T1",10371,410430010301
"T1",10371,410430020101
"T1",10371,410430020901
"T1",10371,410430030201
"T1",10371,410430030801
"T1",10371,410530010501
"T1",10371,410530010901
"T1",10371,410530020101
"T1",10371,410610050101
"T1",10371,410610050201
"T1",10371,410610051001
"T1",10371,410610080301
"T1",10371,410610081201
"T1",10371,410610100201
"T1",10371,410610100401
"T1",10371,410630010501
"T1",10371,410630011101
"T1",10371,410630011201
"T1",10371,410630021201
"T1",10371,410630030601
"T1",10371,410630031401
"T1",10371,420110020401
"T1",10371,420110030401
"T1",10371,420110040201
"T1",10371,420110040401
"T1",10371,420110050201
"T1",10371,420110050501
"T1",10371,420110050801
"T1",10371,420110051101
"T1",10371,420110080701
"T1",10371,420110110101
"T1",10371,420110160101
"T1",10371,420110160401
"T1",10371,420110190601
"T1",10371,420130010101
"T1",10371,420130030801
"T1",10371,420130031101
"T1",10371,420130031601
"T1",10371,420220011001
"T1",10371,420220011201
"T1",10371,420220011301
"T1",10371,420220021201
"T1",10371,420220030601
"T1",10371,420230010501
"T1",10371,420230020502
"T1",10371,420230021201
"T1",10371,420230031001
"T1",10371,420230031101
"T1",10371,420310010101
"T1",10371,420310020201
"T1",10371,420310030801
"T1",10371,420310040301
"T1",10371,420310070801
"T1",10371,420310090601
"T1",10371,420310130501
"T1",10371,420310140101
"T1",10371,420310150201
"T1",10371,420310170201
"T1",10371,420310180701
"T1",10371,420330020501
"T1",10371,420410050101
"T1",10371,420410060101
"T1",10371,420410080701
"T1",10371,420410080901
"T1",10371,420410081001
"T1",10371,420410090601
"T1",10371,420410090901
"T1",10371,420410091101
"T1",10371,420430010201
"T1",10371,420430010301
"T1",10371,420430010701
"T1",10371,420430011101
"T1",10371,420430020101
"T1",10371,420430020201
"T1",10371,420430021001
"T1",10371,420430021101
"T1",10371,420430030601
"T1",10371,420430031601
"T1",10371,420430041001
"T1",10371,430110040801
"T1",10371,430110050101
"T1",10371,430110080301
"T1",10371,430110080501
"T1",10371,430110080601
"T1",10371,430110140801
"T1",10371,430110240301
"T1",10371,430110260101
"T1",10371,430110290901
"T1",10371,430110291301
"T1",10371,430110310701
"T1",10371,430110320301
"T1",10371,430110360201
"T1",10371,430110380301
"T1",10371,430110400101
"T1",10371,430110400301
"T1",10371,430110440301
"T1",10371,430110440501
"T1",10371,430110480701
"T1",10371,430110510101
"T1",10371,430110540501
"T1",10371,430110540701
"T1",10371,430110560201
"T1",10371,430110590201
"T1",10371,430110590301
"T1",10371,430110600701
"T1",10371,430110610301
"T1",10371,430130011101
"T1",10371,430130011501
"T1",10371,430130030701
"T1",10371,430130040201
"T1",10371,430130040601
"T1",10371,430130040701
"T1",10371,430130050501
"T1",10371,430130051201
"T1",10371,430130051701
"T1",10371,430130061601
"T1",10371,430130070701
"T1",10371,430130070801
"T1",10371,430130071101
"T1",10371,430130081001
"T1",10371,430130090301
"T1",10371,430130090501
"T1",10371,430210010201
"T1",10371,430210010401
"T1",10371,430210020401
"T1",10371,430210020601
"T1",10371,430210020901
"T1",10371,430210030201
"T1",10371,430210060901
"T1",10371,430210070201
"T1",10371,430210100901
"T1",10371,430210101201
"T1",10371,430230010101
"T1",10371,430230010501
"T1",10371,430230010601
"T1",10371,430230011701
"T1",10371,430230012001
"T1",10371,430230020301
"T1",10371,430230020801
"T1",10371,430230021601
"T1",10371,430230030301
"T1",10371,430230031001
"T1",10371,430230031401
"T1",10371,430230031601
"T1",10371,430310040101
"T1",10371,430310040201
"T1",10371,430310070301
"T1",10371,430310080401
"T1",10371,430310090201
"T1",10371,430310100101
"T1",10371,430310100901
"T1",10371,430330010201
"T1",10371,430330010301
"T1",10371,430330011901
"T1",10371,430330020501
"T1",10371,430330021201
"T1",10371,430330030701
"T1",10371,430330031001
"T1",10371,430330040701
"T1",10371,430330041001
"T1",10371,430330041801
"T1",10371,430330041901
"T1",10371,430330050501
"T1",10371,430330051401
"T1",10371,430330051701
"T1",10371,430330051901
"T1",10371,430330060101
"T1",10371,430330060401
"T1",10371,430330060501
"T1",10371,430420010501
"T1",10371,430420010601
"T1",10371,430420021301
"T1",10371,430420031601
"T1",10371,430430020101
"T1",10371,430430020701
"T1",10371,430430021201
"T1",10371,430530010401
"T1",10371,430530010901
"T1",10371,430530011001
"T1",10371,430530020301
"T1",10371,430530020501
"T1",10371,430530030401
"T1",10371,430530030701
"T1",10371,430530031001
"T1",10371,510110030401
"T1",10371,510110031201
"T1",10371,510110031301
"T1",10371,510110040601
"T1",10371,510110050201
"T1",10371,510110100201
"T1",10371,510110121001
"T1",10371,510110121801
"T1",10371,510110131201
"T1",10371,510110140101
"T1",10371,510110150601
"T1",10371,510110150701
"T1",10371,510110170101
"T1",10371,510110210101
"T1",10371,510110240602
"T1",10371,510110240701
"T1",10371,510110240801
"T1",10371,510110241201
"T1",10371,510110250101
"T1",10371,510110250301
"T1",10371,510110290601
"T1",10371,510110300201
"T1",10371,510110310701
"T1",10371,510110320201
"T1",10371,510110320701
"T1",10371,510110321201
"T1",10371,510110330301
"T1",10371,510110330401
"T1",10371,510110380401
"T1",10371,510110390201
"T1",10371,510110410101
"T1",10371,510110410401
"T1",10371,510110420301
"T1",10371,510110420401
"T1",10371,510110430201
"T1",10371,510110440501
"T1",10371,510110450301
"T1",10371,510110460201
"T1",10371,510110480201
"T1",10371,510110480301
"T1",10371,510110480401
"T1",10371,510110490301
"T1",10371,510110541101
"T1",10371,510110560701
"T1",10371,510110581201
"T1",10371,510110590201
"T1",10371,510110590801
"T1",10371,510110620401
"T1",10371,510110620501
"T1",10371,510110640501
"T1",10371,510110660201
"T1",10371,510110671001
"T1",10371,510110671601
"T1",10371,510110700101
"T1",10371,510110700201
"T1",10371,510110700401
"T1",10371,510110700601
"T1",10371,510110710701
"T1",10371,510110720601
"T1",10371,510110750101
"T1",10371,510110750501
"T1",10371,510110750701
"T1",10371,510110760701
"T1",10371,510110780401
"T1",10371,510110790201
"T1",10371,510110800701
"T1",10371,510110810501
"T1",10371,510110810701
"T1",10371,510110811001
"T1",10371,510110811501
"T1",10371,510110811601
"T1",10371,510110820101
"T1",10371,510110820201
"T1",10371,510110820801
"T1",10371,510110850101
"T1",10371,510110850701
"T1",10371,510110900201
"T1",10371,510110900501
"T1",10371,510110900601
"T1",10371,510110900701
"T1",10371,510110911201
"T1",10371,510110920301
"T1",10371,510110930501
"T1",10371,510110930701
"T1",10371,510110930901
"T1",10371,510110931301
"T1",10371,510110960701
"T1",10371,510110961201
"T1",10371,510110980301
"T1",10371,510110990201
"T1",10371,510111010601
"T1",10371,510111030401
"T1",10371,510111030701
"T1",10371,510111040301
"T1",10371,510111040701
"T1",10371,510111050101
"T1",10371,510111051101
"T1",10371,510111051301
"T1",10371,510111070601
"T1",10371,510111080501
"T1",10371,510111090601
"T1",10371,510111091001
"T1",10371,510111091501
"T1",10371,510111100701
"T1",10371,510111100801
"T1",10371,510111101301
"T1",10371,510111110401
"T1",10371,510111120301
"T1",10371,510111130901
"T1",10371,510111131001
"T1",10371,510111140301
"T1",10371,510111170101
"T1",10371,510111191101
"T1",10371,510111210101
"T1",10371,510111210301
"T1",10371,510111210701
"T1",10371,510111211501
"T1",10371,510111230301
"T1",10371,510111260401
"T1",10371,510111300201
"T1",10371,510111330801
"T1",10371,510111340601
"T1",10371,510111350201
"T1",10371,510111351201
"T1",10371,510111360301
"T1",10371,510111370601
"T1",10371,510111380201
"T1",10371,510111381901
"T1",10371,510111420201
"T1",10371,510111420301
"T1",10371,510111470201
"T1",10371,510111481201
"T1",10371,510111500201
"T1",10371,510111500601
"T1",10371,510111501501
"T1",10371,510111530401
"T1",10371,510111550201
"T1",10371,510111560201
"T1",10371,510111560601
"T1",10371,510111561101
"T1",10371,510111561701
"T1",10371,510111580401
"T1",10371,510111610701
"T1",10371,510111650101
"T1",10371,510111650201
"T1",10371,510111670701
"T1",10371,510111691701
"T1",10371,510111740101
"T1",10371,510111740301
"T1",10371,510111760301
"T1",10371,510111770201
"T1",10371,510111770701
"T1",10371,510111780501
"T1",10371,510111790101
"T1",10371,510111790201
"T1",10371,510111801701
"T1",10371,510111811401
"T1",10371,510111811601
"T1",10371,510130010101
"T1",10371,510130011301
"T1",10371,510130020501
"T1",10371,510130021501
"T1",10371,510130030101
"T1",10371,510130030501
"T1",10371,510210010301
"T1",10371,510210040201
"T1",10371,510210041501
"T1",10371,510210090101
"T1",10371,510230020301
"T1",10371,510230030201
"T1",10371,510310010101
"T1",10371,510310010301
"T1",10371,510310011201
"T1",10371,510310040201
"T1",10371,510310040601
"T1",10371,510310040701
"T1",10371,510310040801
"T1",10371,510310050901
"T1",10371,510310060101
"T1",10371,510310060701
"T1",10371,510310110201
"T1",10371,510310141101
"T1",10371,510310160501
"T1",10371,510310160701
"T1",10371,510310160801
"T1",10371,510310180101
"T1",10371,510310180601
"T1",10371,510310181001
"T1",10371,510310181201
"T1",10371,510310181501
"T1",10371,510310191101
"T1",10371,510310250501
"T1",10371,510310250801
"T1",10371,510310271001
"T1",10371,510510030501
"T1",10371,510510030901
"T1",10371,510510050201
"T1",10371,510510060401
"T1",10371,510510070402
"T1",10371,510510080201
"T1",10371,510510090601
"T1",10371,510510100101
"T1",10371,510510110101
"T1",10371,510510110601
"T1",10371,510510111201
"T1",10371,510510130501
"T1",10371,510530010801
"T1",10371,510530020601
"T1",10371,510710020301
"T1",10371,510710020701
"T1",10371,510710030201
"T1",10371,510710030301
"T1",10371,510710030701
"T1",10371,510710031001
"T1",10371,510710031401
"T1",10371,510710050301
"T1",10371,510710060101
"T1",10371,510710060201
"T1",10371,510710070301
"T1",10371,510710070401
"T1",10371,510710070501
"T1",10371,510710070801
"T1",10371,510710070901
"T1",10371,510710080401
"T1",10371,510710110901
"T1",10371,510710111101
"T1",10371,510710111201
"T1",10371,510710120201
"T1",10371,510710130101
"T1",10371,510710130401
"T1",10371,510710140301
"T1",10371,510710190201
"T1",10371,510710190401
"T1",10371,510710200201
"T1",10371,510730020101
"T1",10371,510730021301
"T1",10371,510910020401
"T1",10371,510910030101
"T1",10371,510910030501
"T1",10371,510910030801
"T1",10371,510910031801
"T1",10371,510910041201
"T1",10371,510910041801
"T1",10371,510910050201
"T1",10371,510910050601
"T1",10371,510910060801
"T1",10371,510910061001
"T1",10371,510910070201
"T1",10371,510910070501
"T1",10371,510910070601
"T1",10371,510910080101
"T1",10371,510910080401
"T1",10371,510910120601
"T1",10371,510910121001
"T1",10371,510910121201
"T1",10371,510910130301
"T1",10371,510910151001
"T1",10371,510910151002
"T1",10371,510910151201
"T1",10371,510910151501
"T1",10371,510910152001
"T1",10371,510910160601
"T1",10371,510910161601
"T1",10371,510910170101
"T1",10371,510910170301
"T1",10371,510910170801
"T1",10371,510910180201
"T1",10371,510910181101
